id_restaurant,nom,type_etablissement,type_de_restaurant,type_de_service,latitude,longitude,adresse_complete,telephone,horaires_ouverture,description
2781160733,Cantine Vagabonde,restaurant,,Standard,48.8850895,2.365182,,,,
6475763187,Sushi Villa,restaurant,japanese,Standard,48.8496366,2.3868176,"216, Rue du Faubourg Saint-Antoine",+33 1 43 48 66 05,"Mo-Fr 12:00-14:30,19:00-22:30; Sa,Su 19:00-22:30",
4986720699,Le Balto,restaurant,,Standard,48.8553897,2.3378192,,+33 1 44 07 12 37,Sa 10:00-02:00; Mo 10:00-17:00; Tu-Fr 08:00-02:00,
3657971149,Yasoya,restaurant,japanese,Standard,48.8596649,2.3507378,,,"Mo-Su 12:00-14:00, 18:00-22:00",
5957057685,Villa Papillon,restaurant,,Standard,48.8645842,2.3487441,,,,
3207973270,La Rêverie,restaurant,,Standard,48.8543688,2.3713042,,,,
3392606704,Max y Jeremy,restaurant,tapas,Standard,48.8651915,2.363272,,+331 42 78 00 68,,
9797562741,Le Pamela Popo,restaurant,french,Standard,48.8557871,2.3569772,,+33 1 42 74 14 65,Tu-Sa 19:00-02:00,
12421023826,The Butcher of Paris,restaurant,,Standard,48.8629627,2.3621214,,,,
6459434546,Festin de Chine,restaurant,,Standard,48.8780289,2.3691724,,,,
4070148957,Le Belleval,restaurant,,Standard,48.8751897,2.3221171,,,,
11491081133,Bachaumont,restaurant,,Standard,48.8661871,2.3450938,,,,
11727859942,,restaurant,,Standard,48.8926421,2.3268043,,,,
1549564718,Tthaï,restaurant,,Standard,48.8766859,2.2956221,,,,
1486313943,Chez Madame Gen,restaurant,,Standard,48.8735036,2.3525771,,,,
1668717671,Enkore - Bar Paris 18,restaurant,,Standard,48.894373,2.343245,"16, Rue Letort, 75018, Paris",+33 1 71 50 29 61,,
12066304401,Les filaos,restaurant,,Standard,48.8627691,2.2732462,,,,
11228043020,Kunchapai,restaurant,,Standard,48.8871633,2.312408,,+33142270707,,
5752357956,La Bigouden,restaurant,crepe;pancake,Standard,48.841699,2.3251107,,,Mo-Fr 11:30-15:00; Sa-Su 11:30-01:00,
2408026443,Monsieur,restaurant,french,Standard,48.8614479,2.372983,,,Mo-Su 10:00-02:00,
2204791454,Il Pinocchio,restaurant,italian;pizza,Standard,48.8675406,2.4005552,"115, Avenue Gambetta, 75020, Paris",+33143666963,"Mo-Su 12:00-15:00,18:00-23:00",
6893770636,Garum,restaurant,,Standard,48.8580444,2.3774134,"64, Rue Sedaine, 75011",,,
2349356972,Au Baobab,restaurant,,Standard,48.8891501,2.3600864,,,,
1986782615,Chez Loulou,restaurant,,Standard,48.8616342,2.3513346,,,,
3980826534,Sapporo,restaurant,,Standard,48.8644638,2.3331266,"276, Rue Saint-Honoré, 75001",,Mo-Su 11:30-22:30,
715744266,La Perle,restaurant,,Standard,48.8598113,2.3606767,"78, Rue Vieille du Temple, 75003, Paris",+33 1 42 72 69 93,"Mo-Fr 06:00-02:00, Sa-Su 08:00-02:00",
1676994737,L'île de Crête,restaurant,greek,Standard,48.8446176,2.3491298,,,,
4935628429,La Condesa,restaurant,,Standard,48.8785156,2.3427482,,,,
8895684618,Tra Di Noi,restaurant,italian;italian_pizza,Standard,48.8420916,2.2906852,,,,
5155766824,Cantine Primeur,restaurant,,Standard,48.8715339,2.3783078,"4, Rue Lemon, 75020, Paris",+33 1 71 70 95 28,"Mo-Su 12:00-15:00, Th-Sa 19:00-22:00",
6149719988,Gustoso,restaurant,italian,Standard,48.8760439,2.3696097,,,,
5253950789,Tibet Town,restaurant,,Standard,48.8816664,2.363983,,,Fr-We 12:00-22:30,
5442387132,SAaM,restaurant,korean,Standard,48.8721977,2.36272,"59 bis, Rue de Lancry, 75010, Paris",+33 9 83 50 84 94,"Tu-Sa 12:00-14:30,19:00-22:30",
5077321891,Le Golfe de Naples,restaurant,italian,Standard,48.8525514,2.3360026,,,,
